scenario,scenario_label,lat,lon,delta_wb2_median_mm_month,models_matching_median_sign,sign_agreement_fraction,sign_agreement_class
ssp585,SSP5-8.5,41.125,117.125,-0.3131379632948026,3,0.5,mixed sign
ssp585,SSP5-8.5,41.125,117.375,-0.3131379632946365,3,0.5,mixed sign
ssp585,SSP5-8.5,41.125,117.625,-0.3131379632946462,3,0.5,mixed sign
ssp585,SSP5-8.5,41.125,117.875,-0.3131379632950903,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,116.125,0.0743262302538632,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,116.375,0.0743262302537912,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,116.625,0.0205651593910858,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,116.875,-0.3341683280182279,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,117.125,-0.3152097865344936,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,117.375,-0.3151757412210518,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,117.625,-0.3151757412212437,3,0.5,mixed sign
ssp585,SSP5-8.5,41.375,117.875,-0.3152097865344327,3,0.5,mixed sign
ssp585,SSP5-8.5,41.625,116.125,-0.1176145351192268,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.625,116.375,-0.117614535119138,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.625,116.625,-0.1708987790295593,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.625,116.875,-0.4363865669426758,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.625,117.125,-0.3288847911460426,3,0.5,mixed sign
ssp585,SSP5-8.5,41.625,117.375,-0.3288847911460348,3,0.5,mixed sign
ssp585,SSP5-8.5,41.625,117.625,-0.3288847911459185,3,0.5,mixed sign
ssp585,SSP5-8.5,41.625,117.875,-0.3288847911461066,3,0.5,mixed sign
ssp585,SSP5-8.5,41.875,116.125,-0.1156974666060596,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.875,116.375,-0.1156686532016205,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.875,116.625,-0.1389119458879325,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.875,116.875,-0.1970318523185102,4,0.6666666666666666,mixed sign
ssp585,SSP5-8.5,41.875,117.125,-0.0937259123731466,3,0.5,mixed sign
ssp585,SSP5-8.5,41.875,117.375,-0.0969890910277632,3,0.5,mixed sign
ssp585,SSP5-8.5,42.125,116.125,-0.1140723968586208,3,0.5,mixed sign
ssp585,SSP5-8.5,42.125,116.375,-0.1140723968583259,3,0.5,mixed sign
ssp585,SSP5-8.5,42.125,116.625,-0.1140723968583632,3,0.5,mixed sign
ssp585,SSP5-8.5,42.125,116.875,-0.0065706210617513,3,0.5,mixed sign
ssp585,SSP5-8.5,42.125,117.125,0.1009311547351714,3,0.5,mixed sign
ssp585,SSP5-8.5,42.125,117.375,0.1009311547347699,3,0.5,mixed sign
ssp585,SSP5-8.5,42.375,116.375,-0.0360677782640861,3,0.5,mixed sign
ssp585,SSP5-8.5,42.375,116.625,-0.0355969908783837,3,0.5,mixed sign
ssp585,SSP5-8.5,42.375,116.875,-0.0341813557976653,3,0.5,mixed sign
